Country,Year,Production Mineral,Production Qty,Import Mineral Name,Import Qty,Access to electricity (% of pop),Central Govt Debt (% of GDP),Electricity from fossil (% of total),Electricity from nuclear (% of total),Electricity from renewables excl. hydro (% of total),FDI (% of GDP),FDI (US$),GDP (constant PPP),GDP (current US$),GDP growth (%),Population (Total),WGI Average,,,,
Canada,2023,Molybdenum,1171,Molybdenum,0,100,61.34466786,18.83057729,14.30109843,0,1.936017766,0,2.31E+12,2.17E+12,1.528745508,40083484,1.434681187,,,,
Canada,2023,Nickel,127237,Nickel,0,100,61.34466786,18.83057729,14.30109843,0,1.936017766,0,2.31E+12,2.17E+12,1.528745508,40083484,1.434681187,,,,
Canada,2023,Niobium (Nb2O5),6700,Niobium (Nb2O5),0,100,61.34466786,18.83057729,14.30109843,0,1.936017766,0,2.31E+12,2.17E+12,1.528745508,40083484,1.434681187,,,,
Canada,2023,Palladium,17267,Palladium,0,100,61.34466786,18.83057729,14.30109843,0,1.936017766,0,2.31E+12,2.17E+12,1.528745508,40083484,1.434681187,,,,
Canada,2023,Platinum,6120,Platinum,0,100,61.34466786,18.83057729,14.30109843,0,1.936017766,0,2.31E+12,2.17E+12,1.528745508,40083484,1.434681187,,,,
Canada,2023,Potash (K2O),14043046,Potash (K2O),0,100,61.34466786,18.83057729,14.30109843,0,1.936017766,0,2.31E+12,2.17E+12,1.528745508,40083484,1.434681187,,,,
Canada,2023,Selenium,130,Selenium,0,100,61.34466786,18.83057729,14.30109843,0,1.936017766,0,2.31E+12,2.17E+12,1.528745508,40083484,1.434681187,,,,
Canada,2023,Tellurium,27,Tellurium,0,100,61.34466786,18.83057729,14.30109843,0,1.936017766,0,2.31E+12,2.17E+12,1.528745508,40083484,1.434681187,,,,
Canada,2023,Titanium (TiO2),470000,Titanium (TiO2),0,100,61.34466786,18.83057729,14.30109843,0,1.936017766,0,2.31E+12,2.17E+12,1.528745508,40083484,1.434681187,,,,
Canada,2023,Zirconium & Scrap,0,Zirconium & Scrap,0,100,61.34466786,18.83057729,14.30109843,0,1.936017766,0,2.31E+12,2.17E+12,1.528745508,40083484,1.434681187,,,,
Chile,2019,Copper,5787400,Copper,0,100,0,53.41777242,0,18.80724473,4.879561641,0,5.42E+11,2.78E+11,0.634367534,19197744,0.815083889,,,,
Chile,2019,Lithium (Li2O),44940,Lithium (Li2O),0,100,0,53.41777242,0,18.80724473,4.879561641,0,5.42E+11,2.78E+11,0.634367534,19197744,0.815083889,,,,
Chile,2019,Molybdenum,54759,Molybdenum,0,100,0,53.41777242,0,18.80724473,4.879561641,0,5.42E+11,2.78E+11,0.634367534,19197744,0.815083889,,,,
Chile,2019,Phosphate Rock (P2O5),950,Phosphate Rock (P2O5),0,100,0,53.41777242,0,18.80724473,4.879561641,0,5.42E+11,2.78E+11,0.634367534,19197744,0.815083889,,,,
Chile,2019,Potash (K2O),683540,Potash (K2O),0,100,0,53.41777242,0,18.80724473,4.879561641,0,5.42E+11,2.78E+11,0.634367534,19197744,0.815083889,,,,
Chile,2019,Rhenium,24003,Rhenium,0,100,0,53.41777242,0,18.80724473,4.879561641,0,5.42E+11,2.78E+11,0.634367534,19197744,0.815083889,,,,
Chile,2019,Selenium,98,Selenium,0,100,0,53.41777242,0,18.80724473,4.879561641,0,5.42E+11,2.78E+11,0.634367534,19197744,0.815083889,,,,
Chile,2020,Copper,5733100,Copper,0,100,0,51.30427536,0,22.74160942,4.506101397,0,5.08E+11,2.54E+11,-6.143474792,19370624,0.787662826,,,,
Chile,2020,Lithium (Li2O),49730,Lithium (Li2O),0,100,0,51.30427536,0,22.74160942,4.506101397,0,5.08E+11,2.54E+11,-6.143474792,19370624,0.787662826,,,,
Chile,2020,Molybdenum,59381,Molybdenum,0,100,0,51.30427536,0,22.74160942,4.506101397,0,5.08E+11,2.54E+11,-6.143474792,19370624,0.787662826,,,,
Chile,2020,Phosphate Rock (P2O5),590,Phosphate Rock (P2O5),0,100,0,51.30427536,0,22.74160942,4.506101397,0,5.08E+11,2.54E+11,-6.143474792,19370624,0.787662826,,,,
Chile,2020,Potash (K2O),966680,Potash (K2O),0,100,0,51.30427536,0,22.74160942,4.506101397,0,5.08E+11,2.54E+11,-6.143474792,19370624,0.787662826,,,,
Chile,2020,Rhenium,14549,Rhenium,0,100,0,51.30427536,0,22.74160942,4.506101397,0,5.08E+11,2.54E+11,-6.143474792,19370624,0.787662826,,,,
Chile,2020,Selenium,118,Selenium,0,100,0,51.30427536,0,22.74160942,4.506101397,0,5.08E+11,2.54E+11,-6.143474792,19370624,0.787662826,,,,
Chile,2021,Copper,5624900,Copper,0,100,0,51.15771774,0,26.10146788,4.813089981,0,5.66E+11,3.15E+11,11.31492049,19456334,0.748590248,,,,
Chile,2021,Lithium (Li2O),65060,Lithium (Li2O),0,100,0,51.15771774,0,26.10146788,4.813089981,0,5.66E+11,3.15E+11,11.31492049,19456334,0.748590248,,,,
Chile,2021,Molybdenum,49427,Molybdenum,0,100,0,51.15771774,0,26.10146788,4.813089981,0,5.66E+11,3.15E+11,11.31492049,19456334,0.748590248,,,,
Chile,2021,Phosphate Rock (P2O5),620,Phosphate Rock (P2O5),0,100,0,51.15771774,0,26.10146788,4.813089981,0,5.66E+11,3.15E+11,11.31492049,19456334,0.748590248,,,,
Chile,2021,Potash (K2O),891450,Potash (K2O),0,100,0,51.15771774,0,26.10146788,4.813089981,0,5.66E+11,3.15E+11,11.31492049,19456334,0.748590248,,,,
Chile,2021,Rhenium,18831,Rhenium,0,100,0,51.15771774,0,26.10146788,4.813089981,0,5.66E+11,3.15E+11,11.31492049,19456334,0.748590248,,,,
Chile,2021,Selenium,83,Selenium,0,100,0,51.15771774,0,26.10146788,4.813089981,0,5.66E+11,3.15E+11,11.31492049,19456334,0.748590248,,,,
Chile,2022,Copper,5330400,Copper,0,100,0,44.6768771,0,0,6.231850704,0,5.78E+11,3.01E+11,2.153993562,19553036,0.715010268,,,,
Chile,2022,Lithium (Li2O),110350,Lithium (Li2O),0,100,0,44.6768771,0,0,6.231850704,0,5.78E+11,3.01E+11,2.153993562,19553036,0.715010268,,,,
Chile,2022,Molybdenum,45627,Molybdenum,0,100,0,44.6768771,0,0,6.231850704,0,5.78E+11,3.01E+11,2.153993562,19553036,0.715010268,,,,
Chile,2022,Phosphate Rock (P2O5),940,Phosphate Rock (P2O5),0,100,0,44.6768771,0,0,6.231850704,0,5.78E+11,3.01E+11,2.153993562,19553036,0.715010268,,,,
Chile,2022,Potash (K2O),676350,Potash (K2O),0,100,0,44.6768771,0,0,6.231850704,0,5.78E+11,3.01E+11,2.153993562,19553036,0.715010268,,,,
Chile,2022,Rhenium,32303,Rhenium,0,100,0,44.6768771,0,0,6.231850704,0,5.78E+11,3.01E+11,2.153993562,19553036,0.715010268,,,,
Chile,2022,Selenium,102,Selenium,0,100,0,44.6768771,0,0,6.231850704,0,5.78E+11,3.01E+11,2.153993562,19553036,0.715010268,,,,
Chile,2023,Copper,5250400,Copper,0,100,0,35.57979439,0,0,5.477309384,0,5.81E+11,3.36E+11,0.521367977,19658835,0.731849032,,,,
Chile,2023,Lithium (Li2O),113200,Lithium (Li2O),0,100,0,35.57979439,0,0,5.477309384,0,5.81E+11,3.36E+11,0.521367977,19658835,0.731849032,,,,
Chile,2023,Molybdenum,44118,Molybdenum,0,100,0,35.57979439,0,0,5.477309384,0,5.81E+11,3.36E+11,0.521367977,19658835,0.731849032,,,,
Chile,2023,Phosphate Rock (P2O5),2740,Phosphate Rock (P2O5),0,100,0,35.57979439,0,0,5.477309384,0,5.81E+11,3.36E+11,0.521367977,19658835,0.731849032,,,,
Chile,2023,Potash (K2O),743930,Potash (K2O),0,100,0,35.57979439,0,0,5.477309384,0,5.81E+11,3.36E+11,0.521367977,19658835,0.731849032,,,,
Chile,2023,Rhenium,50754,Rhenium,0,100,0,35.57979439,0,0,5.477309384,0,5.81E+11,3.36E+11,0.521367977,19658835,0.731849032,,,,
Chile,2023,Selenium,103,Selenium,0,100,0,35.57979439,0,0,5.477309384,0,5.81E+11,3.36E+11,0.521367977,19658835,0.731849032,,,,
China,2019,Antimony,68422,Antimony,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Antimony Alloys And Scrap,0,Antimony Alloys And Scrap,277,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Beryllium (conc.),1750,Beryllium (conc.),0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Bismuth,7000,Bismuth,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Cadmium,10000,Cadmium,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Cobalt,3000,Cobalt,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),155,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Copper,1683450,Copper,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Gallium,356,Gallium,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Germanium,85,Germanium,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Graphite,1185000,Graphite,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Indium,490,Indium,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Lithium (Li2O),19000,Lithium (Li2O),0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Molybdenum,104670,Molybdenum,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Molybdenum & Scrap,0,Molybdenum & Scrap,285,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Nickel,104674,Nickel,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Nickel And Alloys Incl. Scrap,0,Nickel And Alloys Incl. Scrap,2302,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Niobium (Nb2O5),20,Niobium (Nb2O5),0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Other Rare Metals Nes,0,Other Rare Metals Nes,28,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Palladium,1300,Palladium,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Phosphate Rock (P2O5),27997200,Phosphate Rock (P2O5),0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Platinum,2500,Platinum,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Potash (K2O),5902000,Potash (K2O),0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Rare Earths (REO),132000,Rare Earths (REO),0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Rhenium,2500,Rhenium,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Selenium,1250,Selenium,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Silicon,0,Silicon,49809,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Tantalum & Scrap,0,Tantalum & Scrap,1,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Tantalum (Ta2O5),135,Tantalum (Ta2O5),0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Tellurium,380,Tellurium,4,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Tin,85584,Tin,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Titanium & Alloys(incl. Waste & Scrap),0,Titanium & Alloys(incl. Waste & Scrap),1375,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Titanium (TiO2),2306900,Titanium (TiO2),0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Tungsten (W),74950,Tungsten (W),0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Tungsten And Alloys Incl. Scrap,0,Tungsten And Alloys Incl. Scrap,170,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Vanadium (V),64700,Vanadium (V),0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2019,Zircon,140000,Zircon,0,100,0,67.94410244,4.641940123,9.50765506,1.285492268,0,2.65E+13,1.46E+13,6.068502351,1407745000,-0.370073388,,,,
China,2020,Antimony,60995,Antimony,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Antimony Alloys And Scrap,0,Antimony Alloys And Scrap,957,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Beryllium (conc.),1750,Beryllium (conc.),0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Bismuth,7500,Bismuth,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Cadmium,10000,Cadmium,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Cobalt,2200,Cobalt,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),304,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Copper,1942000,Copper,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Gallium,290,Gallium,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Germanium,86,Germanium,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Graphite,1090000,Graphite,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Indium,528,Indium,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Lithium (Li2O),28800,Lithium (Li2O),0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Molybdenum,95970,Molybdenum,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Molybdenum & Scrap,0,Molybdenum & Scrap,340,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Nickel,105048,Nickel,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Nickel And Alloys Incl. Scrap,0,Nickel And Alloys Incl. Scrap,4566,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Niobium (Nb2O5),30,Niobium (Nb2O5),0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Other Rare Metals Nes,0,Other Rare Metals Nes,13,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Palladium,1300,Palladium,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Phosphate Rock (P2O5),26679960,Phosphate Rock (P2O5),0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Platinum,2500,Platinum,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Potash (K2O),5530000,Potash (K2O),0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Rare Earths (REO),140000,Rare Earths (REO),0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Rhenium,2500,Rhenium,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Selenium,1120,Selenium,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Silicon,0,Silicon,45621,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Tantalum & Scrap,0,Tantalum & Scrap,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Tantalum (Ta2O5),180,Tantalum (Ta2O5),0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Tellurium,260,Tellurium,2,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Tin,94460,Tin,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Titanium & Alloys(incl. Waste & Scrap),0,Titanium & Alloys(incl. Waste & Scrap),1445,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Titanium (TiO2),2911800,Titanium (TiO2),0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Tungsten (W),71450,Tungsten (W),0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Tungsten And Alloys Incl. Scrap,0,Tungsten And Alloys Incl. Scrap,181,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Vanadium (V),69960,Vanadium (V),0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2020,Zircon,140000,Zircon,0,100,0,66.62811159,4.716428981,10.66027726,1.687707563,0,2.71E+13,1.50E+13,2.340188431,1411100000,-0.310448587,,,,
China,2021,Antimony,41480,Antimony,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Antimony Alloys And Scrap,0,Antimony Alloys And Scrap,693,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Beryllium (conc.),1750,Beryllium (conc.),0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Bismuth,8000,Bismuth,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Cadmium,10000,Cadmium,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Cobalt,2000,Cobalt,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),85,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Copper,1964400,Copper,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Gallium,420,Gallium,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Germanium,132,Germanium,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Graphite,1189000,Graphite,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Indium,540,Indium,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Lithium (Li2O),30500,Lithium (Li2O),0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Molybdenum,102600,Molybdenum,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Molybdenum & Scrap,0,Molybdenum & Scrap,323,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Nickel,104600,Nickel,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Nickel And Alloys Incl. Scrap,0,Nickel And Alloys Incl. Scrap,2775,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Niobium (Nb2O5),30,Niobium (Nb2O5),0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Other Rare Metals Nes,0,Other Rare Metals Nes,26,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
China,2021,Palladium,1300,Palladium,0,100,0,66.24986874,4.739162496,12.85652382,1.890345414,0,2.94E+13,1.82E+13,8.570085132,1412360000,-0.273594477,,,,
